,title,address,price,price_per_sqm,rooms,sqm
3370,Ap 2 Cam Modern | Dristor - New Town Residence | Zona Excelenta,"Dristor, Sectorul 3, Bucuresti",599,11.09,2,54
4497,Cismigiu 10` Metrou Izvor Eroilor Regina Elisabeta Renovat Centrala,"Strada Vasile Parvan, Cismigiu, Sectorul 1, Bucuresti",499,11.09,2,45
1236,TINERETULUI / 3 CAMERE / MOBILAT NOU / METROU TINERETULUI,"Aleea Trestiana, Tineretului, Sectorul 4, Bucuresti",720,11.08,3,65
1404,3 Camere | Tineretului | Gheorghe Sincai | Timpuri noi | Unirii | Cant,"Tineretului, Sectorul 4, Bucuresti",720,11.08,3,65
3816,Sincai | Tineretului | Apartament 3 Camere | AC,"Aleea Trestiana, Tineretului, Sectorul 4, Bucuresti",720,11.08,3,65
6381,First Rent| Apart 2Cam-2Bai | Incalzire Pardoseala | Onix Parc-Aviatie,"Baneasa, Sectorul 1, Bucuresti",720,11.08,2,65
6656,Grozavesti/Metrou-Garsoniera moderna/Bloc nou,"Grozavesti, Sectorul 6, Bucuresti",410,11.08,1,37
3694,Apartament | 2 camere | Barbu vacarescu | Dinamic City,"Strada Dambovicioara, Tei, Sectorul 2, Bucuresti",830,11.07,2,75
2047,Marmura Residence | Bucurestii Noi | 2 Camere | Metrou | Balcon | Par,"Strada Arcasilor, Bucurestii Noi, Sectorul 1, Bucuresti",620,11.07,2,56
4312,Inchiriere apartament 2 camere Marmura Residence,"Damaroaia, Sectorul 1, Bucuresti",620,11.07,2,56
8827,Apartament 2 camere Bucurestii Noi,"Damaroaia, Sectorul 1, Bucuresti",620,11.07,2,56
198,PROPRIETAR inchiriez Garsoniera in Rond Alba Iulia,"Centrul Civic, Sectorul 3, Bucuresti",221.33,11.07,1,20
489,Ofer spre închiriere garsoniera renovata complet,"Rahova, Sectorul 5, Bucuresti",221.33,11.07,1,20
1034,Garsoniera 1 Mai - Mihalache - Grivitei | centrala +boxa | 9min.metrou,"Strada Bucegi, 1 Mai, Sectorul 1, Bucuresti",221.33,11.07,1,20
